son,orderdate,orderdatekey,pk,ck,stk,dateofshipping,soln,oquantity,freight,region
SO72436,2024-06-07,20190607,231,25484,7,2024-06-14,3,3,1.2498,France6
SO72367,2024-06-07,20190607,477,25777,7,2024-06-14,3,4,0.1248,France6
SO72378,2024-06-07,20190607,225,15190,4,2024-06-14,4,6,0.2248,Southwest6
SO72374,2024-06-07,20190607,217,17687,1,2024-06-14,2,6,0.8748,Northwest6
SO72423,2024-06-07,20190607,222,25063,1,2024-06-14,2,8,0.8748,Northwest6
SO72434,2024-06-07,20190607,538,14164,8,2024-06-14,2,5,0.5373,Germany6
SO72404,2024-06-07,20190607,485,18611,1,2024-06-14,2,2,0.5495,Northwest6
SO72406,2024-06-07,20190607,477,18528,4,2024-06-14,4,6,0.1248,Southwest6
SO72407,2024-06-07,20190607,485,13462,1,2024-06-14,2,5,0.5495,Northwest6
SO72372,2024-06-07,20190607,465,21154,4,2024-06-14,4,4,0.6123,Southwest6
SO72399,2024-06-07,20190607,465,18850,4,2024-06-14,4,2,0.6123,Southwest6
SO72427,2024-06-07,20190607,222,24323,4,2024-06-14,4,7,0.8748,Southwest6
SO72429,2024-06-07,20190607,217,22137,4,2024-06-14,4,2,0.8748,Southwest6
SO72380,2024-06-07,20190607,214,14493,4,2024-06-14,4,8,0.8748,Southwest6
SO72398,2024-06-07,20190607,482,14025,1,2024-06-14,5,2,0.2248,Northwest6
SO72404,2024-06-07,20190607,222,18611,1,2024-06-14,5,4,0.8748,Northwest6
SO72398,2024-06-07,20190607,477,14025,1,2024-06-14,4,7,0.1248,Northwest6
SO72404,2024-06-07,20190607,477,18611,1,2024-06-14,4,4,0.1248,Northwest6
SO72407,2024-06-07,20190607,463,13462,1,2024-06-14,4,7,0.6123,Northwest6
SO72401,2024-06-07,20190607,217,18819,4,2024-06-14,4,8,0.8748,Southwest6
SO72398,2024-06-07,20190607,478,14025,1,2024-06-14,3,8,0.2498,Northwest6
SO72396,2024-06-07,20190607,467,16216,1,2024-06-14,3,3,0.6123,Northwest6
SO72392,2024-06-07,20190607,537,11857,1,2024-06-14,2,1,0.875,Northwest6
SO72396,2024-06-07,20190607,535,16216,1,2024-06-14,2,8,0.6248,Northwest6
SO72403,2024-06-07,20190607,485,13733,1,2024-06-14,2,3,0.5495,Northwest6
SO72407,2024-06-07,20190607,222,13462,1,2024-06-14,3,2,0.8748,Northwest6
SO72392,2024-06-07,20190607,214,11857,1,2024-06-14,3,8,0.8748,Northwest6
SO72369,2024-06-07,20190607,539,29211,1,2024-06-14,2,7,0.6248,Northwest6
SO72369,2024-06-07,20190607,480,29211,1,2024-06-14,3,7,0.0573,Northwest6
SO72424,2024-06-07,20190607,479,28257,1,2024-06-14,3,2,0.2248,Northwest6
SO72404,2024-06-07,20190607,478,18611,1,2024-06-14,3,3,0.2498,Northwest6
SO72403,2024-06-07,20190607,487,13733,1,2024-06-14,3,1,1.3748,Northwest6
SO72398,2024-06-07,20190607,485,14025,1,2024-06-14,2,6,0.5495,Northwest6
SO72494,2024-06-08,20190608,477,17328,9,2024-06-15,2,4,0.1248,Australia6
SO72478,2024-06-08,20190608,537,13201,6,2024-06-15,1,2,0.875,Canada6
SO72457,2024-06-08,20190608,478,14567,6,2024-06-15,1,4,0.2498,Canada6
SO72454,2024-06-08,20190608,528,11820,6,2024-06-15,1,1,0.1248,Canada6
SO72503,2024-06-08,20190608,580,18525,6,2024-06-15,1,1,42.5248,Canada6
SO72462,2024-06-08,20190608,528,23009,6,2024-06-15,1,5,0.1248,Canada6
SO72442,2024-06-08,20190608,528,18279,9,2024-06-15,2,2,0.1248,Australia6
SO72452,2024-06-08,20190608,528,11752,9,2024-06-15,2,2,0.1248,Australia6
SO72498,2024-06-08,20190608,575,23074,6,2024-06-15,1,4,59.6018,Canada6
SO72443,2024-06-08,20190608,485,12369,9,2024-06-15,2,6,0.5495,Australia6
SO72488,2024-06-08,20190608,234,22988,9,2024-06-15,2,5,1.2498,Australia6
SO72486,2024-06-08,20190608,540,22908,9,2024-06-15,2,7,0.815,Australia6
SO72493,2024-06-08,20190608,537,14012,9,2024-06-15,2,4,0.875,Australia6
SO72492,2024-06-08,20190608,485,13021,9,2024-06-15,2,2,0.5495,Australia6
SO72495,2024-06-08,20190608,485,13111,9,2024-06-15,2,8,0.5495,Australia6
SO72484,2024-06-08,20190608,480,16657,9,2024-06-15,2,8,0.0573,Australia6
SO72478,2024-06-08,20190608,484,13201,6,2024-06-15,4,4,0.1988,Canada6
SO72489,2024-06-08,20190608,222,16025,9,2024-06-15,2,1,0.8748,Australia6
SO72491,2024-06-08,20190608,222,27702,9,2024-06-15,2,6,0.8748,Australia6
SO72441,2024-06-08,20190608,536,19580,9,2024-06-15,2,2,0.7498,Australia6
SO72498,2024-06-08,20190608,214,23074,6,2024-06-15,3,4,0.8748,Canada6
SO72507,2024-06-08,20190608,583,22618,10,2024-06-15,1,3,42.5248,United Kingdom6
SO72503,2024-06-08,20190608,214,18525,6,2024-06-15,2,7,0.8748,Canada6
SO72472,2024-06-08,20190608,480,25315,10,2024-06-15,2,1,0.0573,United Kingdom6
SO72444,2024-06-08,20190608,214,14100,9,2024-06-15,2,3,0.8748,Australia6
SO72509,2024-06-08,20190608,538,28474,10,2024-06-15,2,3,0.5373,United Kingdom6
SO72468,2024-06-08,20190608,482,25687,10,2024-06-15,2,6,0.2248,United Kingdom6
SO72508,2024-06-08,20190608,225,25582,10,2024-06-15,2,2,0.2248,United Kingdom6
SO72449,2024-06-08,20190608,528,19941,10,2024-06-15,2,5,0.1248,United Kingdom6
SO72474,2024-06-08,20190608,222,16043,10,2024-06-15,2,4,0.8748,United Kingdom6
SO72471,2024-06-08,20190608,214,26877,10,2024-06-15,2,8,0.8748,United Kingdom6
SO72449,2024-06-08,20190608,361,19941,10,2024-06-15,1,2,57.3748,United Kingdom6
SO72508,2024-06-08,20190608,386,25582,10,2024-06-15,1,1,28.0123,United Kingdom6
SO72470,2024-06-08,20190608,536,20906,10,2024-06-15,1,3,0.7498,United Kingdom6
SO72509,2024-06-08,20190608,604,28474,10,2024-06-15,1,4,13.4998,United Kingdom6
SO72468,2024-06-08,20190608,529,25687,10,2024-06-15,1,7,0.0998,United Kingdom6
SO72471,2024-06-08,20190608,529,26877,10,2024-06-15,1,8,0.0998,United Kingdom6
SO72472,2024-06-08,20190608,529,25315,10,2024-06-15,1,4,0.0998,United Kingdom6
SO72474,2024-06-08,20190608,530,16043,10,2024-06-15,1,2,0.1248,United Kingdom6
SO72466,2024-06-08,20190608,528,16402,10,2024-06-15,1,5,0.1248,United Kingdom6
SO72457,2024-06-08,20190608,477,14567,6,2024-06-15,2,7,0.1248,Canada6
SO72478,2024-06-08,20190608,528,13201,6,2024-06-15,2,7,0.1248,Canada6
SO72454,2024-06-08,20190608,536,11820,6,2024-06-15,2,6,0.7498,Canada6
SO72490,2024-06-08,20190608,214,26571,9,2024-06-15,2,8,0.8748,Australia6
SO72488,2024-06-08,20190608,581,22988,9,2024-06-15,1,8,42.5248,Australia6
SO72492,2024-06-08,20190608,217,13021,9,2024-06-15,3,3,0.8748,Australia6
SO72495,2024-06-08,20190608,359,13111,9,2024-06-15,1,7,57.3748,Australia6
SO72485,2024-06-08,20190608,580,16029,9,2024-06-15,1,7,42.5248,Australia6
SO72489,2024-06-08,20190608,582,16025,9,2024-06-15,1,1,42.5248,Australia6
SO72452,2024-06-08,20190608,535,11752,9,2024-06-15,1,1,0.6248,Australia6
SO72490,2024-06-08,20190608,382,26571,9,2024-06-15,1,2,28.0123,Australia6
SO72491,2024-06-08,20190608,384,27702,9,2024-06-15,1,7,28.0123,Australia6
SO72492,2024-06-08,20190608,598,13021,9,2024-06-15,1,3,13.4998,Australia6
SO72513,2024-06-08,20190608,606,28120,9,2024-06-15,1,2,13.4998,Australia6
SO72444,2024-06-08,20190608,530,14100,9,2024-06-15,1,6,0.1248,Australia6
SO72441,2024-06-08,20190608,528,19580,9,2024-06-15,1,8,0.1248,Australia6
SO72443,2024-06-08,20190608,528,12369,9,2024-06-15,1,5,0.1248,Australia6
SO72487,2024-06-08,20190608,380,22857,9,2024-06-15,1,7,61.0838,Australia6
SO72486,2024-06-08,20190608,378,22908,9,2024-06-15,1,1,61.0838,Australia6
SO72483,2024-06-08,20190608,357,18395,1,2024-06-15,1,3,57.9998,Northwest6
SO72498,2024-06-08,20190608,467,23074,6,2024-06-15,2,2,0.6123,Canada6
SO72478,2024-06-08,20190608,480,13201,6,2024-06-15,3,1,0.0573,Canada6
SO72470,2024-06-08,20190608,480,20906,10,2024-06-15,2,5,0.0573,United Kingdom6
SO72462,2024-06-08,20190608,480,23009,6,2024-06-15,2,8,0.0573,Canada6
SO72508,2024-06-08,20190608,214,25582,10,2024-06-15,3,7,0.8748,United Kingdom6
SO72442,2024-06-08,20190608,536,18279,9,2024-06-15,1,7,0.7498,Australia6
SO72485,2024-06-08,20190608,217,16029,9,2024-06-15,2,6,0.8748,Australia6
SO72484,2024-06-08,20190608,353,16657,9,2024-06-15,1,4,57.9998,Australia6
SO72512,2024-06-08,20190608,586,15130,9,2024-06-15,1,7,18.5588,Australia6
SO72494,2024-06-08,20190608,217,17328,9,2024-06-15,3,5,0.8748,Australia6
SO72493,2024-06-08,20190608,528,14012,9,2024-06-15,3,8,0.1248,Australia6
SO72489,2024-06-08,20190608,465,16025,9,2024-06-15,3,6,0.6123,Australia6
SO72441,2024-06-08,20190608,485,19580,9,2024-06-15,3,8,0.5495,Australia6
SO72442,2024-06-08,20190608,485,18279,9,2024-06-15,3,6,0.5495,Australia6
SO72452,2024-06-08,20190608,485,11752,9,2024-06-15,3,1,0.5495,Australia6
SO72486,2024-06-08,20190608,529,22908,9,2024-06-15,3,5,0.0998,Australia6
SO72495,2024-06-08,20190608,477,13111,9,2024-06-15,3,5,0.1248,Australia6
SO72442,2024-06-08,20190608,482,18279,9,2024-06-15,4,7,0.2248,Australia6
SO72493,2024-06-08,20190608,473,14012,9,2024-06-15,4,6,1.5875,Australia6
SO72495,2024-06-08,20190608,478,13111,9,2024-06-15,4,4,0.2498,Australia6
SO72441,2024-06-08,20190608,488,19580,9,2024-06-15,4,4,1.3498,Australia6
SO72441,2024-06-08,20190608,225,19580,9,2024-06-15,5,4,0.2248,Australia6
SO72495,2024-06-08,20190608,488,13111,9,2024-06-15,5,4,1.3498,Australia6
SO72445,2024-06-08,20190608,491,19578,9,2024-06-15,1,1,1.3498,Australia6
SO72448,2024-06-08,20190608,483,13634,9,2024-06-15,1,7,3,Australia6
SO72446,2024-06-08,20190608,237,14682,9,2024-06-15,1,3,1.2498,Australia6
SO72447,2024-06-08,20190608,234,13026,9,2024-06-15,1,7,1.2498,Australia6
SO72494,2024-06-08,20190608,588,17328,9,2024-06-15,1,1,19.2373,Australia6
SO72493,2024-06-08,20190608,355,14012,9,2024-06-15,1,4,57.9998,Australia6
SO72509,2024-06-08,20190608,529,28474,10,2024-06-15,3,7,0.0998,United Kingdom6
SO72511,2024-06-08,20190608,214,13257,8,2024-06-15,2,1,0.8748,Germany6
SO72449,2024-06-08,20190608,225,19941,10,2024-06-15,4,6,0.2248,United Kingdom6
SO72476,2024-06-08,20190608,528,11085,4,2024-06-15,2,1,0.1248,Southwest6
SO72456,2024-06-08,20190608,217,23388,4,2024-06-15,3,1,0.8748,Southwest6
SO72476,2024-06-08,20190608,217,11085,4,2024-06-15,3,6,0.8748,Southwest6
SO72464,2024-06-08,20190608,481,14408,4,2024-06-15,3,8,0.2248,Southwest6
SO72460,2024-06-08,20190608,467,18550,4,2024-06-15,3,8,0.6123,Southwest6
SO72453,2024-06-08,20190608,485,26194,4,2024-06-15,3,3,0.5495,Southwest6
SO72458,2024-06-08,20190608,489,21262,4,2024-06-15,3,7,1.3498,Southwest6
SO72463,2024-06-08,20190608,491,15835,4,2024-06-15,3,3,1.3498,Southwest6
SO72455,2024-06-08,20190608,484,23150,4,2024-06-15,3,1,0.1988,Southwest6
SO72455,2024-06-08,20190608,225,23150,4,2024-06-15,4,8,0.2248,Southwest6
SO72453,2024-06-08,20190608,477,26194,4,2024-06-15,4,5,0.1248,Southwest6
SO72453,2024-06-08,20190608,478,26194,4,2024-06-15,5,7,0.2498,Southwest6
SO72505,2024-06-08,20190608,487,18998,1,2024-06-15,4,3,1.3748,Northwest6
SO72479,2024-06-08,20190608,217,18860,1,2024-06-15,4,8,0.8748,Northwest6
SO72502,2024-06-08,20190608,467,14888,1,2024-06-15,3,8,0.6123,Northwest6
SO72479,2024-06-08,20190608,537,18860,1,2024-06-15,3,3,0.875,Northwest6
SO72505,2024-06-08,20190608,529,18998,1,2024-06-15,3,7,0.0998,Northwest6
SO72459,2024-06-08,20190608,225,18977,1,2024-06-15,3,3,0.2248,Northwest6
SO72477,2024-06-08,20190608,480,11848,1,2024-06-15,3,6,0.0573,Northwest6
SO72481,2024-06-08,20190608,214,15466,4,2024-06-15,2,1,0.8748,Southwest6
SO72459,2024-06-08,20190608,231,18977,1,2024-06-15,2,2,1.2498,Northwest6
SO72464,2024-06-08,20190608,217,14408,4,2024-06-15,2,8,0.8748,Southwest6
SO72460,2024-06-08,20190608,217,18550,4,2024-06-15,2,8,0.8748,Southwest6
SO72449,2024-06-08,20190608,537,19941,10,2024-06-15,3,2,0.875,United Kingdom6
SO72456,2024-06-08,20190608,528,23388,4,2024-06-15,1,4,0.1248,Southwest6
SO72463,2024-06-08,20190608,528,15835,4,2024-06-15,1,3,0.1248,Southwest6
SO72458,2024-06-08,20190608,477,21262,4,2024-06-15,1,1,0.1248,Southwest6
SO72460,2024-06-08,20190608,477,18550,4,2024-06-15,1,6,0.1248,Southwest6
SO72499,2024-06-08,20190608,584,20744,4,2024-06-15,1,1,13.4998,Southwest6
SO72480,2024-06-08,20190608,361,18537,4,2024-06-15,1,7,57.3748,Southwest6
SO72482,2024-06-08,20190608,361,18512,4,2024-06-15,1,4,57.3748,Southwest6
SO72453,2024-06-08,20190608,535,26194,4,2024-06-15,1,1,0.6248,Southwest6
SO72481,2024-06-08,20190608,587,15466,4,2024-06-15,1,3,19.2373,Southwest6
SO72497,2024-06-08,20190608,566,26681,4,2024-06-15,1,8,18.5588,Southwest6
SO72464,2024-06-08,20190608,485,14408,4,2024-06-15,1,1,0.5495,Southwest6
SO72455,2024-06-08,20190608,536,23150,4,2024-06-15,1,8,0.7498,Southwest6
SO72476,2024-06-08,20190608,537,11085,4,2024-06-15,1,7,0.875,Southwest6
SO72455,2024-06-08,20190608,480,23150,4,2024-06-15,2,2,0.0573,Southwest6
SO72458,2024-06-08,20190608,478,21262,4,2024-06-15,2,2,0.2498,Southwest6
SO72456,2024-06-08,20190608,536,23388,4,2024-06-15,2,2,0.7498,Southwest6
SO72482,2024-06-08,20190608,487,18512,4,2024-06-15,2,5,1.3748,Southwest6
SO72499,2024-06-08,20190608,481,20744,4,2024-06-15,2,4,0.2248,Southwest6
SO72463,2024-06-08,20190608,217,15835,4,2024-06-15,2,5,0.8748,Southwest6
SO72504,2024-06-08,20190608,228,18980,1,2024-06-15,2,2,1.2498,Northwest6
SO72453,2024-06-08,20190608,528,26194,4,2024-06-15,2,7,0.1248,Southwest6
SO72502,2024-06-08,20190608,490,14888,1,2024-06-15,2,5,1.3498,Northwest6
SO72461,2024-06-08,20190608,477,16923,1,2024-06-15,1,2,0.1248,Northwest6
SO72510,2024-06-08,20190608,605,25552,8,2024-06-15,1,8,13.4998,Germany6
SO72451,2024-06-08,20190608,599,16278,8,2024-06-15,1,8,13.4998,Germany6
SO72511,2024-06-08,20190608,563,13257,8,2024-06-15,1,8,59.6018,Germany6
SO72450,2024-06-08,20190608,355,19420,8,2024-06-15,1,2,57.9998,Germany6
SO72469,2024-06-08,20190608,536,20137,8,2024-06-15,1,4,0.7498,Germany6
SO72473,2024-06-08,20190608,529,22805,8,2024-06-15,1,3,0.0998,Germany6
SO72451,2024-06-08,20190608,225,16278,8,2024-06-15,2,2,0.2248,Germany6
SO72510,2024-06-08,20190608,479,25552,8,2024-06-15,2,4,0.2248,Germany6
SO72469,2024-06-08,20190608,528,20137,8,2024-06-15,2,3,0.1248,Germany6
SO72469,2024-06-08,20190608,225,20137,8,2024-06-15,3,8,0.2248,Germany6
SO72450,2024-06-08,20190608,478,19420,8,2024-06-15,3,2,0.2498,Germany6
SO72510,2024-06-08,20190608,477,25552,8,2024-06-15,3,6,0.1248,Germany6
SO72450,2024-06-08,20190608,477,19420,8,2024-06-15,4,4,0.1248,Germany6
SO72469,2024-06-08,20190608,214,20137,8,2024-06-15,4,4,0.8748,Germany6
SO72467,2024-06-08,20190608,490,18138,7,2024-06-15,2,1,1.3498,France6
SO72467,2024-06-08,20190608,485,18138,7,2024-06-15,1,7,0.5495,France6
SO72506,2024-06-08,20190608,231,18803,1,2024-06-15,2,6,1.2498,Northwest6
SO72449,2024-06-08,20190608,217,19941,10,2024-06-15,5,6,0.8748,United Kingdom6
SO72475,2024-06-08,20190608,528,11166,1,2024-06-15,1,1,0.1248,Northwest6
SO72465,2024-06-08,20190608,485,13934,1,2024-06-15,1,8,0.5495,Northwest6
SO72450,2024-06-08,20190608,485,19420,8,2024-06-15,2,7,0.5495,Germany6
SO72461,2024-06-08,20190608,487,16923,1,2024-06-15,2,7,1.3748,Northwest6
SO72505,2024-06-08,20190608,539,18998,1,2024-06-15,2,7,0.6248,Northwest6
SO72500,2024-06-08,20190608,584,24321,1,2024-06-15,1,1,13.4998,Northwest6
SO72483,2024-06-08,20190608,487,18395,1,2024-06-15,2,8,1.3748,Northwest6
SO72475,2024-06-08,20190608,537,11166,1,2024-06-15,2,7,0.875,Northwest6
SO72500,2024-06-08,20190608,479,24321,1,2024-06-15,2,3,0.2248,Northwest6
SO72496,2024-06-08,20190608,225,28297,1,2024-06-15,2,4,0.2248,Northwest6
SO72465,2024-06-08,20190608,481,13934,1,2024-06-15,2,7,0.2248,Northwest6
SO72479,2024-06-08,20190608,528,18860,1,2024-06-15,2,3,0.1248,Northwest6
SO72459,2024-06-08,20190608,474,18977,1,2024-06-15,1,4,1.7498,Northwest6
SO72477,2024-06-08,20190608,528,11848,1,2024-06-15,2,7,0.1248,Northwest6
SO72496,2024-06-08,20190608,564,28297,1,2024-06-15,1,5,59.6018,Northwest6
SO72477,2024-06-08,20190608,537,11848,1,2024-06-15,1,1,0.875,Northwest6
SO72440,2024-06-08,20190608,483,13182,1,2024-06-15,1,1,3,Northwest6
SO72479,2024-06-08,20190608,357,18860,1,2024-06-15,1,2,57.9998,Northwest6
SO72501,2024-06-08,20190608,388,21923,1,2024-06-15,1,8,28.0123,Northwest6
SO72506,2024-06-08,20190608,583,18803,1,2024-06-15,1,3,42.5248,Northwest6
SO72502,2024-06-08,20190608,386,14888,1,2024-06-15,1,8,28.0123,Northwest6
SO72504,2024-06-08,20190608,583,18980,1,2024-06-15,1,2,42.5248,Northwest6
SO72505,2024-06-08,20190608,583,18998,1,2024-06-15,1,4,42.5248,Northwest6
SO72551,2024-06-09,20190609,537,20708,6,2024-06-16,2,1,0.875,Canada6
SO72543,2024-06-09,20190609,477,24216,10,2024-06-16,1,2,0.1248,United Kingdom6
SO72525,2024-06-09,20190609,528,19870,6,2024-06-16,2,6,0.1248,Canada6
SO72527,2024-06-09,20190609,528,11262,6,2024-06-16,2,8,0.1248,Canada6
SO72566,2024-06-09,20190609,479,15567,6,2024-06-16,2,1,0.2248,Canada6
SO72535,2024-06-09,20190609,225,20773,6,2024-06-16,2,3,0.2248,Canada6
SO72567,2024-06-09,20190609,541,15566,6,2024-06-16,2,2,0.7248,Canada6
SO72573,2024-06-09,20190609,488,21148,6,2024-06-16,2,6,1.3498,Canada6
SO72525,2024-06-09,20190609,480,19870,6,2024-06-16,3,2,0.0573,Canada6
SO72551,2024-06-09,20190609,361,20708,6,2024-06-16,1,3,57.3748,Canada6
SO72567,2024-06-09,20190609,530,15566,6,2024-06-16,3,3,0.1248,Canada6
SO72527,2024-06-09,20190609,463,11262,6,2024-06-16,3,6,0.6123,Canada6
SO72527,2024-06-09,20190609,214,11262,6,2024-06-16,4,4,0.8748,Canada6
SO72567,2024-06-09,20190609,487,15566,6,2024-06-16,4,4,1.3748,Canada6
SO72567,2024-06-09,20190609,225,15566,6,2024-06-16,5,5,0.2248,Canada6
SO72573,2024-06-09,20190609,388,21148,6,2024-06-16,1,7,28.0123,Canada6
SO72566,2024-06-09,20190609,561,15567,6,2024-06-16,1,3,59.6018,Canada6
SO72567,2024-06-09,20190609,563,15566,6,2024-06-16,1,4,59.6018,Canada6
SO72539,2024-06-09,20190609,477,23971,10,2024-06-16,1,3,0.1248,United Kingdom6
SO72551,2024-06-09,20190609,528,20708,6,2024-06-16,3,2,0.1248,Canada6
SO72580,2024-06-09,20190609,562,12222,10,2024-06-16,1,3,59.6018,United Kingdom6
SO72520,2024-06-09,20190609,587,19474,7,2024-06-16,1,4,19.2373,France6
SO72541,2024-06-09,20190609,536,23617,10,2024-06-16,1,5,0.7498,United Kingdom6
SO72525,2024-06-09,20190609,536,19870,6,2024-06-16,1,4,0.7498,Canada6
SO72576,2024-06-09,20190609,582,19295,7,2024-06-16,1,2,42.5248,France6
SO72536,2024-06-09,20190609,536,17638,7,2024-06-16,1,6,0.7498,France6
SO72579,2024-06-09,20190609,605,24057,7,2024-06-16,1,4,13.4998,France6
SO72521,2024-06-09,20190609,485,15620,10,2024-06-16,4,2,0.5495,United Kingdom6
SO72539,2024-06-09,20190609,225,23971,10,2024-06-16,4,4,0.2248,United Kingdom6
SO72521,2024-06-09,20190609,537,15620,10,2024-06-16,3,1,0.875,United Kingdom6
SO72539,2024-06-09,20190609,228,23971,10,2024-06-16,3,2,1.2498,United Kingdom6
SO72542,2024-06-09,20190609,225,12592,10,2024-06-16,3,2,0.2248,United Kingdom6
SO72542,2024-06-09,20190609,541,12592,10,2024-06-16,1,7,0.7248,United Kingdom6
SO72543,2024-06-09,20190609,225,24216,10,2024-06-16,3,5,0.2248,United Kingdom6
SO72577,2024-06-09,20190609,490,22602,10,2024-06-16,2,7,1.3498,United Kingdom6
SO72580,2024-06-09,20190609,225,12222,10,2024-06-16,2,1,0.2248,United Kingdom6
SO72542,2024-06-09,20190609,530,12592,10,2024-06-16,2,8,0.1248,United Kingdom6
SO72521,2024-06-09,20190609,528,15620,10,2024-06-16,2,1,0.1248,United Kingdom6
SO72541,2024-06-09,20190609,528,23617,10,2024-06-16,2,2,0.1248,United Kingdom6
SO72543,2024-06-09,20190609,217,24216,10,2024-06-16,2,1,0.8748,United Kingdom6
SO72539,2024-06-09,20190609,214,23971,10,2024-06-16,2,6,0.8748,United Kingdom6
SO72521,2024-06-09,20190609,361,15620,10,2024-06-16,1,7,57.3748,United Kingdom6
SO72577,2024-06-09,20190609,581,22602,10,2024-06-16,1,4,42.5248,United Kingdom6
SO72580,2024-06-09,20190609,214,12222,10,2024-06-16,3,8,0.8748,United Kingdom6
SO72526,2024-06-09,20190609,536,12916,6,2024-06-16,1,2,0.7498,Canada6
SO72560,2024-06-09,20190609,480,27715,9,2024-06-16,3,1,0.0573,Australia6
SO72535,2024-06-09,20190609,485,20773,6,2024-06-16,1,3,0.5495,Canada6
SO72519,2024-06-09,20190609,541,19623,9,2024-06-16,1,2,0.7248,Australia6
SO72581,2024-06-09,20190609,578,14262,9,2024-06-16,1,6,30.3713,Australia6
SO72562,2024-06-09,20190609,588,17334,9,2024-06-16,1,4,19.2373,Australia6
SO72561,2024-06-09,20190609,361,16607,9,2024-06-16,1,7,57.3748,Australia6
SO72514,2024-06-09,20190609,580,24592,9,2024-06-16,1,2,42.5248,Australia6
SO72555,2024-06-09,20190609,388,18457,9,2024-06-16,1,6,28.0123,Australia6
SO72557,2024-06-09,20190609,388,27696,9,2024-06-16,1,6,28.0123,Australia6
SO72556,2024-06-09,20190609,386,18461,9,2024-06-16,1,8,28.0123,Australia6
SO72558,2024-06-09,20190609,386,27697,9,2024-06-16,1,6,28.0123,Australia6
SO72559,2024-06-09,20190609,584,27486,9,2024-06-16,1,2,13.4998,Australia6
SO72516,2024-06-09,20190609,477,24376,9,2024-06-16,1,4,0.1248,Australia6
SO72515,2024-06-09,20190609,528,17234,9,2024-06-16,1,1,0.1248,Australia6
SO72560,2024-06-09,20190609,382,27715,9,2024-06-16,1,7,28.0123,Australia6
SO72578,2024-06-09,20190609,606,14774,8,2024-06-16,1,8,13.4998,Germany6
SO72521,2024-06-09,20190609,467,15620,10,2024-06-16,5,3,0.6123,United Kingdom6
SO72548,2024-06-09,20190609,467,15422,1,2024-06-16,4,4,0.6123,Northwest6
SO72545,2024-06-09,20190609,480,16229,1,2024-06-16,4,6,0.0573,Northwest6
SO72534,2024-06-09,20190609,480,14764,4,2024-06-16,2,8,0.0573,Southwest6
SO72579,2024-06-09,20190609,217,24057,7,2024-06-16,2,5,0.8748,France6
SO72518,2024-06-09,20190609,463,12351,9,2024-06-16,1,1,0.6123,Australia6
SO72517,2024-06-09,20190609,484,13668,9,2024-06-16,1,3,0.1988,Australia6
SO72555,2024-06-09,20190609,471,18457,9,2024-06-16,5,7,1.5875,Australia6
SO72559,2024-06-09,20190609,217,27486,9,2024-06-16,4,8,0.8748,Australia6
SO72519,2024-06-09,20190609,530,19623,9,2024-06-16,2,6,0.1248,Australia6
SO72514,2024-06-09,20190609,477,24592,9,2024-06-16,2,2,0.1248,Australia6
SO72559,2024-06-09,20190609,479,27486,9,2024-06-16,2,4,0.2248,Australia6
SO72581,2024-06-09,20190609,225,14262,9,2024-06-16,2,5,0.2248,Australia6
SO72557,2024-06-09,20190609,489,27696,9,2024-06-16,2,6,1.3498,Australia6
SO72556,2024-06-09,20190609,539,18461,9,2024-06-16,2,2,0.6248,Australia6
SO72560,2024-06-09,20190609,539,27715,9,2024-06-16,2,1,0.6248,Australia6
SO72515,2024-06-09,20190609,536,17234,9,2024-06-16,2,3,0.7498,Australia6
SO72561,2024-06-09,20190609,485,16607,9,2024-06-16,2,1,0.5495,Australia6
SO72527,2024-06-09,20190609,536,11262,6,2024-06-16,1,1,0.7498,Canada6
SO72555,2024-06-09,20190609,529,18457,9,2024-06-16,2,7,0.0998,Australia6
SO72514,2024-06-09,20190609,479,24592,9,2024-06-16,3,2,0.2248,Australia6
SO72557,2024-06-09,20190609,225,27696,9,2024-06-16,3,7,0.2248,Australia6
SO72556,2024-06-09,20190609,463,18461,9,2024-06-16,3,4,0.6123,Australia6
SO72555,2024-06-09,20190609,539,18457,9,2024-06-16,3,7,0.6248,Australia6
SO72515,2024-06-09,20190609,480,17234,9,2024-06-16,3,5,0.0573,Australia6
SO72561,2024-06-09,20190609,480,16607,9,2024-06-16,3,7,0.0573,Australia6
SO72559,2024-06-09,20190609,477,27486,9,2024-06-16,3,8,0.1248,Australia6
SO72519,2024-06-09,20190609,463,19623,9,2024-06-16,4,2,0.6123,Australia6
SO72555,2024-06-09,20190609,217,18457,9,2024-06-16,4,3,0.8748,Australia6
SO72519,2024-06-09,20190609,214,19623,9,2024-06-16,3,1,0.8748,Australia6
SO72536,2024-06-09,20190609,528,17638,7,2024-06-16,2,1,0.1248,France6
SO72530,2024-06-09,20190609,480,20521,1,2024-06-16,3,3,0.0573,Northwest6
SO72536,2024-06-09,20190609,214,17638,7,2024-06-16,3,8,0.8748,France6
SO72533,2024-06-09,20190609,217,15358,4,2024-06-16,2,6,0.8748,Southwest6
SO72565,2024-06-09,20190609,222,28156,4,2024-06-16,2,8,0.8748,Southwest6
SO72572,2024-06-09,20190609,222,22152,4,2024-06-16,2,1,0.8748,Southwest6
SO72547,2024-06-09,20190609,528,18519,4,2024-06-16,2,8,0.1248,Southwest6
SO72571,2024-06-09,20190609,477,23878,4,2024-06-16,2,3,0.1248,Southwest6
